ID,Language
15180,English
15181,English
15182,English
15183,English
15184,English
15185,English
15186,English
15187,English
15188,English
15189,English
15190,English
15191,English
15192,English
15193,English
15194,English
15195,English
15196,English
15197,English
15198,English
15199,English
15200,English
15201,English
15202,English
15203,English
15203,French
15204,English
15205,English
15206,English
15207,English
15207,Russian
15208,English
15209,English
15209,Italian
15210,English
15211,English
15212,English
15213,English
15214,English
15215,English
15216,English
15217,English
15218,English
15219,English
15220,English
15221,English
15222,English
15223,English
15224,English
15225,English
15226,English
15227,English
15228,French
15229,English
15230,English
15231,English
15232,English
15232,French
15233,English
15234,English
15235,English
15236,English
15237,English
15238,English
15239,English
15240,English
15241,English
15242,English
15243,English
15244,English
15245,English
15246,Spanish
15247,English
15248,English
15249,English
15250,English
15251,English
15252,English
15253,English
15254,English
15255,English
15256,English
15257,English
15258,English
15259,English
15260,English
15261,English
15262,English
15263,English
15264,English
15265,English
15266,English
15267,English
15268,English
15269,English
15270,French
15270,Spanish
15271,English
15272,English
15273,English
15274,English
15275,English
15275,Hebrew
15275,Japanese
15275,Russian
15276,English
15277,English
15278,English
15279,English
15280,English
15281,Hindi
15282,English
15283,English
15284,English
15285,English
15286,English
15287,English
15288,English
15289,English
15290,Chinese
15290,English
15291,German
15292,English
15293,English
15294,English
15295,English
15296,English
15297,English
15298,English
15299,English
15300,English
15301,French
15301,Nushi
15302,English
15303,English
15304,English
15305,English
15306,Thai
15307,English
15308,English
15309,English
15310,English
15311,English
15312,English
15313,English
15314,English
15315,English
15316,English
15317,English
15318,English
15319,English
15320,English
15321,English
15322,Telugu
15323,English
15324,English
15325,English
15326,English
15327,English
15327,Slovak
15328,English
15329,English
15330,English
15331,English
15332,English
15334,English
15335,English
15336,English
15337,English
15338,English
15339,English
15340,English
15341,English
15342,Mandarin
15343,English
15344,English
15345,English
15346,Spanish
15347,English
15348,Italian
15349,Spanish
15350,English
15351,Tamil
15352,English
15353,English
15354,English
15355,English
15356,English
15357,English
15358,English
15359,English
15360,English
15361,English
15362,English
15363,English
15364,English
15365,English
15366,English
15367,English
15368,Tamil
15368,Telugu
15369,English
15370,English
15371,English
15372,English
15373,English
15374,English
15375,English
15376,English
15377,English
15378,English
15379,English
15380,English
15381,English
15382,English
15383,English
15384,English
15385,English
15386,English
15387,English
15388,English
15389,English
15389,French
15390,English
15391,English
15392,English
15393,English
15394,English
15395,English
15396,English
15397,English
15398,English
15399,English
15400,English
15401,English
15401,German
15402,English
15403,English
15404,English
15405,English
15406,English
15406,French
15407,Spanish
15408,English
15409,English
15410,English
15411,English
15412,English
15413,English
15414,English
15415,English
15416,English
15417,English
15418,English
15419,English
15420,English
15421,English
15422,English
15423,Thai
15424,English
15425,English
15426,English
15427,English
15428,English
15429,English
15430,French
15431,Italian
15432,English
15433,English
15434,French
15435,English
15436,English
15437,English
15438,English
15439,English
15440,English
15441,English
15443,English
15444,English
15445,English
15446,English
15447,English
15448,English
15449,English
15450,English
15451,English
15452,English
15453,English
15454,English
15454,Japanese
15455,English
15456,English
15457,English
15458,English
15459,English
15460,English
15460,French
15461,English
15462,English
15463,English
15464,English
15465,English
15466,English
15467,English
15468,English
15469,English
15469,French
15469,German
15470,English
15471,English
15472,English
15473,English
15474,English
15475,English
15476,English
15477,English
15478,English
15479,English
15480,English
15481,English
15483,English
15484,English
15485,English
15486,English
15487,English
15488,Marathi
15489,English
15490,English
15491,English
15492,English
15493,English
15494,English
15495,English
15496,English
15497,English
15498,English
15499,English
15500,English
15501,Malayalam
15502,English
15503,English
15504,English
15505,English
15506,English
15507,English
15508,English
15509,English
15510,English
15511,English
15512,English
15513,English
15514,English
15515,English
15516,English
15517,English
15518,English
15519,English
15520,English
15521,English
15522,English
15523,English
15524,English
15525,English
15526,Spanish
15527,English
15528,English
15529,English
15530,English
15531,English
15532,English
15533,English
15534,English
15535,English
15536,English
15537,English
15538,English
15539,English
15540,English
15540,Spanish
15541,English
15542,English
15543,English
15545,English
15546,German
15546,English
15546,Russian
15547,English
15548,English
15549,English
15550,English
15551,English
15552,English
15552,Spanish
15553,English
15554,German
15555,English
15556,English
15557,English
15558,English
15559,English
15560,English
15562,English
15563,Swedish
15563,English
15564,English
15565,English
15566,English
15567,English
15568,English
15569,German
15569,English
15570,English
15571,English
15572,English
15573,English
15574,English
15575,English
15577,English
15578,English
15579,English
15580,English
15581,English
15582,English
15583,English
15584,English
15585,English
15586,English
15587,English
15588,English
15589,Italian
15590,English
15591,English
15592,English
15594,English
15595,Italian
15596,English
15597,English
15598,English
15599,German
15600,English
15601,English
15601,Italian
15602,English
15603,English
15604,Mandarin
15605,English
15606,Japanese
15607,English
15608,English
15609,English
15610,English
15611,English
15612,English
15613,Hindi
15614,French
15615,Korean
15615,English
15616,English
15617,English
15618,English
15619,English
15620,English
15621,English
15622,English
15623,English
15624,English
15625,Mandarin
15625,English
15626,English
15627,English
15628,English
15629,English
15630,English
15631,Japanese
15632,English
15633,English
15634,English
15637,English
15638,English
15638,French
15638,Spanish
15639,Italian
15640,English
15641,English
15642,French
15642,English
15643,English
15644,English
15645,English
15646,English
15647,English
15648,English
15649,English
15650,English
15650,Japanese
15651,English
15652,English
15653,Finnish
15653,English
15654,English
15655,English
15656,English
15657,English
15658,English
15659,English
15660,English
15661,Cantonese
15662,English
15663,English
15664,English
15665,English
15666,English
15667,English
15667,Hebrew
15668,Korean
15669,English
15670,English
15671,English
15672,English
15673,English
15674,English
15675,English
15676,English
15677,English
15678,English
15679,English
15680,English
15681,English
15682,English
15683,English
15684,English
15685,English
15686,English
15687,English
15688,English
15689,English
15690,English
15691,English
15692,English
15693,Hindi
15694,English
15695,English
15695,Spanish
15696,English
15697,English
15698,English
15699,English
15700,English
15701,English
15702,English
15703,English
15703,Russian
15704,Japanese
15705,English
15706,English
15707,English
15708,English
15709,English
15710,English
15711,English
15712,English
15713,English
15714,English
15715,English
15716,English
15717,English
15718,English
15719,English
15720,English
15721,English
15722,English
15723,English
15724,English
15725,English
15726,English
15727,English
15728,English
15729,English
15730,English
15731,English
15732,English
15734,English
15735,Mandarin
15736,Italian
15737,Spanish
15738,English
15739,English
15740,English
15741,English
15742,English
15743,English
15744,English
15745,English
15746,English
15747,English
15748,English
15749,English
15750,English
15751,English
15752,English
15753,English
15754,English
15755,English
15756,English
15757,English
15758,English
15759,English
15760,English
15761,Italian
15762,English
15763,English
15764,English
15765,English
15766,Arabic
15767,English
15768,Danish
15768,English
15768,German
15769,English
15770,English
15771,English
15772,Spanish
15773,English
15773,French
15774,English
15775,English
15776,English
15777,English
15778,English
15779,English
15780,English
15781,English
15782,English
15783,English
15784,English
15785,Hindi
15786,English
15787,English
15787,Italian
15788,English
15789,English
15790,English
15791,English
15792,English
15793,English
15794,English
15795,English
15796,Hindi
15797,English
15798,Spanish
15799,English
15799,Japanese
15800,Italian
15801,English
15802,English
15803,English
15804,English
15805,English
15806,English
15806,Arabic
15807,English
15808,Hindi
15808,English
15809,English
15810,English
15811,English
15812,English
15813,English
15814,English
15815,English
15816,English
15817,English
15817,Portuguese
15819,Italian
15820,English
15821,Hindi
15821,English
15821,Urdu
15822,English
15823,Hindi
15824,English
15826,English
15826,Spanish
